"timeMillisSpent","constraintPackage","constraintName","constraintMatchCount","scoreTotal"
4959,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
4959,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
4959,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
4959,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-928soft"
5394,"org.acme.schooltimetabling.domain","Room stability violated","270","0hard/-270soft"
5394,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5394,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5394,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5394,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5394,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5394,"org.acme.schooltimetabling.domain","Room capacity exceeded","29","0hard/-921soft"
5604,"org.acme.schooltimetabling.domain","Room stability violated","286","0hard/-286soft"
5604,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-889soft"
5604,"org.acme.schooltimetabling.domain","Room stability violated","284","0hard/-284soft"
5604,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5604,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-889soft"
5905,"org.acme.schooltimetabling.domain","Room stability violated","284","0hard/-284soft"
5905,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5905,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5905,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5905,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5905,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5905,"org.acme.schooltimetabling.domain","Room capacity exceeded","32","0hard/-866soft"
5906,"org.acme.schooltimetabling.domain","Room stability violated","283","0hard/-283soft"
5906,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5906,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5906,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5906,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5906,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5906,"org.acme.schooltimetabling.domain","Room capacity exceeded","32","0hard/-866soft"
5953,"org.acme.schooltimetabling.domain","Room stability violated","301","0hard/-301soft"
5953,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5953,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5953,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5953,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5953,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5953,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-827soft"
5954,"org.acme.schooltimetabling.domain","Room stability violated","299","0hard/-299soft"
5954,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-827soft"
5954,"org.acme.schooltimetabling.domain","Room stability violated","296","0hard/-296soft"
5954,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5954,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-827soft"
5967,"org.acme.schooltimetabling.domain","Room stability violated","296","0hard/-296soft"
5967,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Room capacity exceeded","29","0hard/-822soft"
5967,"org.acme.schooltimetabling.domain","Room stability violated","295","0hard/-295soft"
5967,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
5967,"org.acme.schooltimetabling.domain","Room capacity exceeded","29","0hard/-822soft"
6024,"org.acme.schooltimetabling.domain","Room stability violated","301","0hard/-301soft"
6024,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-761soft"
6024,"org.acme.schooltimetabling.domain","Room stability violated","299","0hard/-299soft"
6024,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6024,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-761soft"
6089,"org.acme.schooltimetabling.domain","Room stability violated","285","0hard/-285soft"
6089,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6089,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6089,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6089,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6089,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6089,"org.acme.schooltimetabling.domain","Room capacity exceeded","28","0hard/-773soft"
6091,"org.acme.schooltimetabling.domain","Room stability violated","285","0hard/-285soft"
6091,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Room capacity exceeded","27","0hard/-768soft"
6091,"org.acme.schooltimetabling.domain","Room stability violated","284","0hard/-284soft"
6091,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Room capacity exceeded","27","0hard/-768soft"
6091,"org.acme.schooltimetabling.domain","Room stability violated","284","0hard/-284soft"
6091,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6091,"org.acme.schooltimetabling.domain","Room capacity exceeded","27","0hard/-758soft"
6092,"org.acme.schooltimetabling.domain","Room stability violated","283","0hard/-283soft"
6092,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Room capacity exceeded","27","0hard/-747soft"
6092,"org.acme.schooltimetabling.domain","Room stability violated","282","0hard/-282soft"
6092,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6092,"org.acme.schooltimetabling.domain","Room capacity exceeded","27","0hard/-726soft"
6627,"org.acme.schooltimetabling.domain","Room stability violated","286","0hard/-286soft"
6627,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6627,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6627,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6627,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6627,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6627,"org.acme.schooltimetabling.domain","Room capacity exceeded","33","0hard/-662soft"
6628,"org.acme.schooltimetabling.domain","Room stability violated","285","0hard/-285soft"
6628,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6628,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6628,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6628,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6628,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6628,"org.acme.schooltimetabling.domain","Room capacity exceeded","33","0hard/-662soft"
6896,"org.acme.schooltimetabling.domain","Room stability violated","269","0hard/-269soft"
6896,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6896,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6896,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6896,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6896,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6896,"org.acme.schooltimetabling.domain","Room capacity exceeded","34","0hard/-674soft"
6897,"org.acme.schooltimetabling.domain","Room stability violated","268","0hard/-268soft"
6897,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6897,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6897,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6897,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6897,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6897,"org.acme.schooltimetabling.domain","Room capacity exceeded","34","0hard/-674soft"
6898,"org.acme.schooltimetabling.domain","Room stability violated","265","0hard/-265soft"
6898,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6898,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6898,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6898,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6898,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6898,"org.acme.schooltimetabling.domain","Room capacity exceeded","34","0hard/-653soft"
6899,"org.acme.schooltimetabling.domain","Room stability violated","264","0hard/-264soft"
6899,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
6899,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
6899,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
6899,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
6899,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
6899,"org.acme.schooltimetabling.domain","Room capacity exceeded","34","0hard/-653soft"
7103,"org.acme.schooltimetabling.domain","Room stability violated","281","0hard/-281soft"
7103,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7103,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7103,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7103,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7103,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7103,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-634soft"
7199,"org.acme.schooltimetabling.domain","Room stability violated","267","0hard/-267soft"
7199,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7199,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7199,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7199,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7199,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7199,"org.acme.schooltimetabling.domain","Room capacity exceeded","26","0hard/-647soft"
7207,"org.acme.schooltimetabling.domain","Room stability violated","276","0hard/-276soft"
7207,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7207,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7207,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7207,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7207,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7207,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-635soft"
7404,"org.acme.schooltimetabling.domain","Room stability violated","264","0hard/-264soft"
7404,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7404,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7404,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7404,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7404,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7404,"org.acme.schooltimetabling.domain","Room capacity exceeded","26","0hard/-630soft"
7509,"org.acme.schooltimetabling.domain","Room stability violated","261","0hard/-261soft"
7509,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7509,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7509,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7509,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7509,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7509,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-617soft"
7587,"org.acme.schooltimetabling.domain","Room stability violated","264","0hard/-264soft"
7587,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7587,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7587,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7587,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7587,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7587,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-604soft"
7611,"org.acme.schooltimetabling.domain","Room stability violated","269","0hard/-269soft"
7611,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7611,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7611,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7611,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7611,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7611,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-595soft"
7612,"org.acme.schooltimetabling.domain","Room stability violated","268","0hard/-268soft"
7612,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-595soft"
7612,"org.acme.schooltimetabling.domain","Room stability violated","266","0hard/-266soft"
7612,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7612,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-595soft"
7698,"org.acme.schooltimetabling.domain","Room stability violated","273","0hard/-273soft"
7698,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7698,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7698,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7698,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7698,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7698,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-573soft"
7700,"org.acme.schooltimetabling.domain","Room stability violated","273","0hard/-273soft"
7700,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7700,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7700,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7700,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7700,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7700,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-572soft"
7797,"org.acme.schooltimetabling.domain","Room stability violated","281","0hard/-281soft"
7797,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7797,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7797,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7797,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7797,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7797,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-561soft"
7799,"org.acme.schooltimetabling.domain","Room stability violated","287","0hard/-287soft"
7799,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-551soft"
7799,"org.acme.schooltimetabling.domain","Room stability violated","286","0hard/-286soft"
7799,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7799,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-551soft"
7828,"org.acme.schooltimetabling.domain","Room stability violated","270","0hard/-270soft"
7828,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
7828,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
7828,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
7828,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
7828,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
7828,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-529soft"
8125,"org.acme.schooltimetabling.domain","Room stability violated","275","0hard/-275soft"
8125,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
8125,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
8125,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
8125,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
8125,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
8125,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-519soft"
8298,"org.acme.schooltimetabling.domain","Room stability violated","260","0hard/-260soft"
8298,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-532soft"
8298,"org.acme.schooltimetabling.domain","Room stability violated","259","0hard/-259soft"
8298,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
8298,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-532soft"
8299,"org.acme.schooltimetabling.domain","Room stability violated","256","0hard/-256soft"
8299,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
8299,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
8299,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
8299,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
8299,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
8299,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-532soft"
8332,"org.acme.schooltimetabling.domain","Room stability violated","257","0hard/-257soft"
8332,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
8332,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
8332,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
8332,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
8332,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
8332,"org.acme.schooltimetabling.domain","Room capacity exceeded","26","0hard/-520soft"
8337,"org.acme.schooltimetabling.domain","Room stability violated","262","0hard/-262soft"
8337,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
8337,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
8337,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
8337,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
8337,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
8337,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-475soft"
8937,"org.acme.schooltimetabling.domain","Room stability violated","244","0hard/-244soft"
8937,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
8937,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
8937,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
8937,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
8937,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
8937,"org.acme.schooltimetabling.domain","Room capacity exceeded","27","0hard/-468soft"
9088,"org.acme.schooltimetabling.domain","Room stability violated","258","0hard/-258soft"
9088,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9088,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9088,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9088,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9088,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
9088,"org.acme.schooltimetabling.domain","Room capacity exceeded","27","0hard/-440soft"
9205,"org.acme.schooltimetabling.domain","Room stability violated","268","0hard/-268soft"
9205,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
9205,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
9205,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
9205,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
9205,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
